RaterID,CaseID,Series,CaseType,TOC,TOC_capped,NabN,CaseCert,Accuracy,Sequence,posttest_score,posttest_nabn_score,phases_completed,cases_completed
181,D0230,Learning,Abnormal,45.912,45.912,Abnormal,Definitely,1,64,0.95,1,3,120
181,D0067,Learning,Normal,38.12,38.12,Normal,Definitely,1,65,0.95,1,3,120
181,D0009,Learning,Normal,75.733,75.733,Normal,Probably,1,66,0.95,1,3,120
181,D0367,Learning,Abnormal,35.368,35.368,Abnormal,Definitely,1,67,0.95,1,3,120
181,D0316,Learning,Abnormal,45.792,45.792,Normal,Definitely,0,68,0.95,1,3,120
181,D0075,Learning,Normal,41.646,41.646,Normal,Definitely,1,69,0.95,1,3,120
181,D0261,Learning,Abnormal,51.264,51.264,Abnormal,Definitely,1,70,0.95,1,3,120
181,D0063,Learning,Normal,52.744,52.744,Normal,Probably,1,71,0.95,1,3,120
181,D0120,Learning,Normal,72.311,72.311,Abnormal,Definitely,0,72,0.95,1,3,120
181,D0148,Learning,Abnormal,43.891,43.891,Abnormal,Definitely,1,73,0.95,1,3,120
181,D0039,Learning,Normal,49.519,49.519,Normal,Definitely,1,74,0.95,1,3,120
181,D0016,Learning,Normal,40.786,40.786,Normal,Definitely,1,75,0.95,1,3,120
181,D0037,Learning,Normal,61.362,61.362,Normal,Definitely,1,76,0.95,1,3,120
181,D0047,Learning,Normal,49.199,49.199,Abnormal,Probably,0,77,0.95,1,3,120
181,D0119,Learning,Normal,54.421,54.421,Normal,Definitely,1,78,0.95,1,3,120
181,D0011,Learning,Normal,34.37,34.37,Normal,Definitely,1,79,0.95,1,3,120
181,D0081,Learning,Normal,33.822,33.822,Normal,Definitely,1,80,0.95,1,3,120
191,D0302,Learning,Abnormal,25.319,25.319,Abnormal,Definitely,1,1,0.65,0.8,3,120
191,D0271,Learning,Abnormal,42.206,42.206,Abnormal,Definitely,1,2,0.65,0.8,3,120
191,D0041,Learning,Normal,39.387,39.387,Normal,Definitely,1,3,0.65,0.8,3,120
191,D0063,Learning,Normal,21.293,21.293,Abnormal,Definitely,0,4,0.65,0.8,3,120
191,D0058,Learning,Normal,25.231,25.231,Abnormal,Definitely,0,5,0.65,0.8,3,120
191,D0320,Learning,Abnormal,17.43,17.43,Normal,Definitely,0,6,0.65,0.8,3,120
191,D0106,Learning,Normal,17.078,17.078,Abnormal,Definitely,0,7,0.65,0.8,3,120
191,D0104,Learning,Normal,51.735,51.735,Abnormal,Probably,0,8,0.65,0.8,3,120
191,D0318,Learning,Abnormal,6.048,6.048,Abnormal,Definitely,1,9,0.65,0.8,3,120
191,D0078,Learning,Normal,14.175,14.175,Abnormal,Definitely,0,10,0.65,0.8,3,120
191,D0336,Learning,Abnormal,25.731,25.731,Abnormal,Definitely,1,11,0.65,0.8,3,120
191,D0400,Learning,Abnormal,9.5,9.5,Abnormal,Definitely,1,12,0.65,0.8,3,120
191,D0037,Learning,Normal,34.203,34.203,Normal,Definitely,1,13,0.65,0.8,3,120
191,D0367,Learning,Abnormal,10.274,10.274,Abnormal,Definitely,1,14,0.65,0.8,3,120
191,D0231,Learning,Abnormal,15.786,15.786,Abnormal,Definitely,0,15,0.65,0.8,3,120
191,D0060,Learning,Normal,9.48,9.48,Abnormal,Definitely,0,16,0.65,0.8,3,120
191,D0372,Learning,Abnormal,21.384,21.384,Abnormal,Definitely,1,17,0.65,0.8,3,120
191,D0365,Learning,Abnormal,6.667,6.667,Abnormal,Definitely,1,18,0.65,0.8,3,120
191,D0273,Learning,Abnormal,7.454,7.454,Abnormal,Definitely,0,19,0.65,0.8,3,120
191,D0004,Learning,Normal,7.538,7.538,Abnormal,Definitely,0,20,0.65,0.8,3,120
191,D0119,Learning,Normal,15.838,15.838,Abnormal,Definitely,0,21,0.65,0.8,3,120
191,D0343,Learning,Abnormal,12.432,12.432,Abnormal,Probably,1,22,0.65,0.8,3,120
191,D0308,Learning,Abnormal,6.306,6.306,Abnormal,Definitely,1,23,0.65,0.8,3,120
191,D0319,Learning,Abnormal,7.754,7.754,Abnormal,Definitely,1,24,0.65,0.8,3,120
191,D0088,Learning,Normal,36.716,36.716,Normal,Definitely,1,25,0.65,0.8,3,120
191,D0039,Learning,Normal,14.183,14.183,Normal,Definitely,1,26,0.65,0.8,3,120
191,D0059,Learning,Normal,15.032,15.032,Normal,Definitely,1,27,0.65,0.8,3,120
191,D0294,Learning,Abnormal,14.217,14.217,Normal,Probably,0,28,0.65,0.8,3,120
191,D0312,Learning,Abnormal,8.663,8.663,Abnormal,Definitely,1,29,0.65,0.8,3,120
191,D0261,Learning,Abnormal,13.448,13.448,Abnormal,Definitely,1,30,0.65,0.8,3,120
191,D0040,Learning,Normal,12.271,12.271,Normal,Definitely,1,31,0.65,0.8,3,120
191,D0156,Learning,Abnormal,9.649,9.649,Abnormal,Definitely,1,32,0.65,0.8,3,120
191,D0081,Learning,Normal,16.677,16.677,Normal,Probably,1,33,0.65,0.8,3,120
191,D0389,Learning,Abnormal,12.823,12.823,Abnormal,Definitely,1,34,0.65,0.8,3,120
191,D0020,Learning,Normal,10.437,10.437,Normal,Probably,1,35,0.65,0.8,3,120
191,D0009,Learning,Normal,17.367,17.367,Abnormal,Probably,0,36,0.65,0.8,3,120
191,D0194,Learning,Abnormal,13.569,13.569,Abnormal,Probably,0,37,0.65,0.8,3,120
191,D0202,Learning,Abnormal,9.189,9.189,Abnormal,Definitely,1,38,0.65,0.8,3,120
191,D0370,Learning,Abnormal,14.586,14.586,Abnormal,Definitely,1,39,0.65,0.8,3,120
191,D0013,Learning,Normal,10.513,10.513,Abnormal,Definitely,0,40,0.65,0.8,3,120
191,D0165,Learning,Abnormal,18.236,18.236,Abnormal,Probably,0,41,0.65,0.8,3,120
191,D0091,Learning,Normal,13.665,13.665,Abnormal,Definitely,0,42,0.65,0.8,3,120
191,D0279,Learning,Abnormal,18.43,18.43,Abnormal,Definitely,1,43,0.65,0.8,3,120
191,D0120,Learning,Normal,5.98,5.98,Abnormal,Definitely,0,44,0.65,0.8,3,120
191,D0351,Learning,Abnormal,14.478,14.478,Normal,Definitely,0,45,0.65,0.8,3,120
191,D0282,Learning,Abnormal,15.947,15.947,Abnormal,Definitely,1,46,0.65,0.8,3,120
191,D0230,Learning,Abnormal,9.953,9.953,Abnormal,Definitely,0,47,0.65,0.8,3,120
191,D0131,Learning,Normal,12.07,12.07,Normal,Definitely,1,48,0.65,0.8,3,120
191,D0305,Learning,Abnormal,8.17,8.17,Abnormal,Definitely,1,49,0.65,0.8,3,120
191,D0082,Learning,Abnormal,22.282,22.282,Normal,Definitely,0,50,0.65,0.8,3,120
191,D0185,Learning,Abnormal,7.253,7.253,Abnormal,Definitely,1,51,0.65,0.8,3,120
191,D0288,Learning,Abnormal,9.586,9.586,Abnormal,Definitely,0,52,0.65,0.8,3,120
191,D0239,Learning,Abnormal,9.039,9.039,Abnormal,Definitely,1,53,0.65,0.8,3,120
191,D0253,Learning,Abnormal,6.384,6.384,Abnormal,Definitely,1,54,0.65,0.8,3,120
191,D0199,Learning,Abnormal,13.993,13.993,Abnormal,Definitely,0,55,0.65,0.8,3,120
191,D0170,Learning,Abnormal,8.591,8.591,Abnormal,Definitely,1,56,0.65,0.8,3,120
191,D0049,Learning,Normal,11.512,11.512,Abnormal,Definitely,0,57,0.65,0.8,3,120
191,D0001,Learning,Normal,13.624,13.624,Normal,Probably,1,58,0.65,0.8,3,120
191,D0148,Learning,Abnormal,12.571,12.571,Abnormal,Definitely,1,59,0.65,0.8,3,120
191,D0011,Learning,Normal,15.979,15.979,Abnormal,Definitely,0,60,0.65,0.8,3,120
191,D0097,Learning,Normal,13.189,13.189,Normal,Probably,1,61,0.65,0.8,3,120
191,D0047,Learning,Normal,18.839,18.839,Abnormal,Definitely,0,62,0.65,0.8,3,120
191,D0292,Learning,Abnormal,8.949,8.949,Abnormal,Definitely,1,63,0.65,0.8,3,120
191,D0303,Learning,Abnormal,10.136,10.136,Normal,Definitely,0,64,0.65,0.8,3,120
191,D0076,Learning,Normal,13.394,13.394,Abnormal,Definitely,0,65,0.65,0.8,3,120
191,D0270,Learning,Abnormal,6.912,6.912,Abnormal,Definitely,1,66,0.65,0.8,3,120
191,D0410,Learning,Abnormal,5.404,5.404,Abnormal,Definitely,1,67,0.65,0.8,3,120
191,D0109,Learning,Normal,10.942,10.942,Normal,Definitely,1,68,0.65,0.8,3,120
191,D0197,Learning,Abnormal,9.532,9.532,Abnormal,Probably,1,69,0.65,0.8,3,120
191,D0016,Learning,Normal,9.754,9.754,Normal,Definitely,1,70,0.65,0.8,3,120
191,D0006,Learning,Normal,10.785,10.785,Normal,Definitely,1,71,0.65,0.8,3,120
191,D0183,Learning,Abnormal,9.843,9.843,Normal,Definitely,0,72,0.65,0.8,3,120
191,D0075,Learning,Normal,21.519,21.519,Abnormal,Probably,0,73,0.65,0.8,3,120
191,D0067,Learning,Normal,10.704,10.704,Normal,Definitely,1,74,0.65,0.8,3,120
191,D0316,Learning,Abnormal,15.682,15.682,Normal,Probably,0,75,0.65,0.8,3,120
191,D0192,Learning,Abnormal,25.947,25.947,Normal,Probably,0,76,0.65,0.8,3,120
191,D0160,Learning,Abnormal,10.561,10.561,Normal,Probably,0,77,0.65,0.8,3,120
191,D0369,Learning,Abnormal,13.322,13.322,Normal,Definitely,0,78,0.65,0.8,3,120
191,D0053,Learning,Normal,6.06,6.06,Normal,Definitely,1,79,0.65,0.8,3,120
191,D0083,Learning,Normal,14.023,14.023,Abnormal,Definitely,0,80,0.65,0.8,3,120
177,D0131,Learning,Normal,23.971,23.971,Normal,Definitely,1,1,0.75,0.8,3,120
177,D0078,Learning,Normal,43.909,43.909,Abnormal,Probably,0,2,0.75,0.8,3,120
177,D0047,Learning,Normal,21.627,21.627,Normal,Definitely,1,3,0.75,0.8,3,120
177,D0097,Learning,Normal,14.61,14.61,Normal,Definitely,1,4,0.75,0.8,3,120
177,D0049,Learning,Normal,12.095,12.095,Normal,Definitely,1,5,0.75,0.8,3,120
177,D0001,Learning,Normal,19.393,19.393,Abnormal,Definitely,0,6,0.75,0.8,3,120
177,D0316,Learning,Abnormal,20.548,20.548,Abnormal,Probably,0,7,0.75,0.8,3,120
177,D0288,Learning,Abnormal,11.875,11.875,Abnormal,Definitely,1,8,0.75,0.8,3,120
177,D0279,Learning,Abnormal,19.58,19.58,Abnormal,Definitely,1,9,0.75,0.8,3,120
177,D0273,Learning,Abnormal,11.891,11.891,Abnormal,Definitely,1,10,0.75,0.8,3,120
177,D0082,Learning,Abnormal,32.579,32.579,Abnormal,Definitely,0,11,0.75,0.8,3,120
177,D0312,Learning,Abnormal,26.596,26.596,Abnormal,Definitely,1,12,0.75,0.8,3,120
177,D0351,Learning,Abnormal,8.75,8.75,Abnormal,Definitely,1,13,0.75,0.8,3,120
177,D0160,Learning,Abnormal,17.204,17.204,Normal,Probably,0,14,0.75,0.8,3,120
177,D0088,Learning,Normal,24.158,24.158,Abnormal,Probably,0,15,0.75,0.8,3,120
177,D0231,Learning,Abnormal,16.58,16.58,Abnormal,Definitely,1,16,0.75,0.8,3,120
177,D0320,Learning,Abnormal,63.896,63.896,Normal,Probably,0,17,0.75,0.8,3,120
177,D0053,Learning,Normal,17.33,17.33,Abnormal,Definitely,0,18,0.75,0.8,3,120
177,D0369,Learning,Abnormal,28.002,28.002,Abnormal,Definitely,0,19,0.75,0.8,3,120
177,D0183,Learning,Abnormal,21.548,21.548,Abnormal,Probably,1,20,0.75,0.8,3,120
177,D0067,Learning,Normal,17.861,17.861,Normal,Definitely,1,21,0.75,0.8,3,120
177,D0004,Learning,Normal,23.282,23.282,Normal,Probably,1,22,0.75,0.8,3,120
177,D0006,Learning,Normal,13.828,13.828,Normal,Probably,1,23,0.75,0.8,3,120
177,D0292,Learning,Abnormal,6.625,6.625,Abnormal,Definitely,1,24,0.75,0.8,3,120
177,D0308,Learning,Abnormal,7.548,7.548,Abnormal,Definitely,1,25,0.75,0.8,3,120
177,D0170,Learning,Abnormal,13.657,13.657,Abnormal,Definitely,1,26,0.75,0.8,3,120
177,D0011,Learning,Normal,19.548,19.548,Normal,Probably,1,27,0.75,0.8,3,120
177,D0261,Learning,Abnormal,8.828,8.828,Abnormal,Definitely,1,28,0.75,0.8,3,120
177,D0081,Learning,Normal,42.988,42.988,Normal,Probably,1,29,0.75,0.8,3,120
177,D0091,Learning,Normal,22.596,22.596,Abnormal,Probably,0,30,0.75,0.8,3,120
177,D0194,Learning,Abnormal,13.954,13.954,Abnormal,Definitely,0,31,0.75,0.8,3,120
177,D0318,Learning,Abnormal,5.156,5.156,Abnormal,Definitely,1,32,0.75,0.8,3,120
177,D0063,Learning,Normal,9.751,9.751,Normal,Definitely,1,33,0.75,0.8,3,120
177,D0009,Learning,Normal,9.72,9.72,Abnormal,Definitely,0,34,0.75,0.8,3,120
177,D0305,Learning,Abnormal,7.579,7.579,Abnormal,Definitely,1,35,0.75,0.8,3,120
177,D0109,Learning,Normal,23.737,23.737,Normal,Definitely,1,36,0.75,0.8,3,120
192,D0104,Learning,Normal,98.443,98.443,Abnormal,Probably,0,1,0.85,0.95,3,120
192,D0041,Learning,Normal,63.838,63.838,Normal,Definitely,1,2,0.85,0.95,3,120
192,D0109,Learning,Normal,169.239,169.239,Abnormal,Probably,0,3,0.85,0.95,3,120
192,D0261,Learning,Abnormal,84.663,84.663,Abnormal,Definitely,1,4,0.85,0.95,3,120
192,D0088,Learning,Normal,244.526,244.526,Abnormal,Probably,0,5,0.85,0.95,3,120
192,D0318,Learning,Abnormal,36.23,36.23,Abnormal,Definitely,1,6,0.85,0.95,3,120
192,D0009,Learning,Normal,105.483,105.483,Normal,Definitely,1,7,0.85,0.95,3,120
192,D0165,Learning,Abnormal,78.053,78.053,Normal,Probably,0,8,0.85,0.95,3,120
192,D0067,Learning,Normal,91.634,91.634,Normal,Definitely,1,9,0.85,0.95,3,120
192,D0083,Learning,Normal,142.449,142.449,Abnormal,Probably,0,10,0.85,0.95,3,120
192,D0202,Learning,Abnormal,79.787,79.787,Abnormal,Definitely,1,11,0.85,0.95,3,120
192,D0389,Learning,Abnormal,87.931,87.931,Normal,Probably,0,12,0.85,0.95,3,120
192,D0082,Learning,Abnormal,149.531,149.531,Abnormal,Probably,1,13,0.85,0.95,3,120
192,D0319,Learning,Abnormal,66.49,66.49,Abnormal,Definitely,1,14,0.85,0.95,3,120
192,D0006,Learning,Normal,128.73,128.73,Abnormal,Probably,0,15,0.85,0.95,3,120
192,D0400,Learning,Abnormal,101.703,101.703,Abnormal,Definitely,1,16,0.85,0.95,3,120
192,D0075,Learning,Normal,102.702,102.702,Abnormal,Probably,0,17,0.85,0.95,3,120
192,D0351,Learning,Abnormal,79.467,79.467,Abnormal,Probably,1,18,0.85,0.95,3,120
192,D0097,Learning,Normal,76.723,76.723,Normal,Probably,1,19,0.85,0.95,3,120
192,D0231,Learning,Abnormal,55.68,55.68,Abnormal,Probably,1,20,0.85,0.95,3,120
192,D0020,Learning,Normal,63.009,63.009,Normal,Probably,1,21,0.85,0.95,3,120
192,D0131,Learning,Normal,92.231,92.231,Normal,Probably,1,22,0.85,0.95,3,120
192,D0060,Learning,Normal,123.048,123.048,Normal,Probably,1,23,0.85,0.95,3,120
192,D0156,Learning,Abnormal,59.255,59.255,Abnormal,Definitely,1,24,0.85,0.95,3,120
192,D0365,Learning,Abnormal,46.411,46.411,Abnormal,Definitely,1,25,0.85,0.95,3,120
192,D0194,Learning,Abnormal,111.139,111.139,Abnormal,Probably,0,26,0.85,0.95,3,120
192,D0199,Learning,Abnormal,45.907,45.907,Abnormal,Definitely,1,27,0.85,0.95,3,120
192,D0316,Learning,Abnormal,74.402,74.402,Normal,Probably,0,28,0.85,0.95,3,120
192,D0047,Learning,Normal,68.556,68.556,Normal,Probably,1,29,0.85,0.95,3,120
192,D0336,Learning,Abnormal,99.407,99.407,Abnormal,Probably,1,30,0.85,0.95,3,120
192,D0011,Learning,Normal,89.657,89.657,Normal,Probably,1,31,0.85,0.95,3,120
192,D0160,Learning,Abnormal,93.948,93.948,Abnormal,Probably,0,32,0.85,0.95,3,120
192,D0059,Learning,Normal,70.445,70.445,Normal,Probably,1,33,0.85,0.95,3,120
192,D0016,Learning,Normal,90.82,90.82,Normal,Probably,1,34,0.85,0.95,3,120
192,D0078,Learning,Normal,59.36,59.36,Normal,Definitely,1,35,0.85,0.95,3,120
192,D0197,Learning,Abnormal,104.946,104.946,Abnormal,Definitely,1,36,0.85,0.95,3,120
192,D0058,Learning,Normal,111.307,111.307,Abnormal,Probably,0,37,0.85,0.95,3,120
192,D0320,Learning,Abnormal,91.189,91.189,Abnormal,Probably,0,38,0.85,0.95,3,120
192,D0053,Learning,Normal,86.934,86.934,Abnormal,Probably,0,39,0.85,0.95,3,120
192,D0170,Learning,Abnormal,37.24,37.24,Abnormal,Definitely,1,40,0.85,0.95,3,120
192,D0292,Learning,Abnormal,53.827,53.827,Abnormal,Definitely,0,41,0.85,0.95,3,120
192,D0305,Learning,Abnormal,37.366,37.366,Abnormal,Definitely,1,42,0.85,0.95,3,120
192,D0343,Learning,Abnormal,35.206,35.206,Abnormal,Definitely,1,43,0.85,0.95,3,120
192,D0039,Learning,Normal,136.474,136.474,Normal,Probably,1,44,0.85,0.95,3,120
192,D0253,Learning,Abnormal,48.187,48.187,Abnormal,Definitely,1,45,0.85,0.95,3,120
192,D0106,Learning,Normal,128.194,128.194,Normal,Probably,1,46,0.85,0.95,3,120
192,D0119,Learning,Normal,91.033,91.033,Normal,Probably,1,47,0.85,0.95,3,120
192,D0004,Learning,Normal,124.239,124.239,Normal,Probably,1,48,0.85,0.95,3,120
192,D0239,Learning,Abnormal,57.652,57.652,Abnormal,Definitely,1,49,0.85,0.95,3,120
192,D0410,Learning,Abnormal,32.47,32.47,Abnormal,Definitely,1,50,0.85,0.95,3,120
192,D0049,Learning,Normal,61.51,61.51,Normal,Definitely,1,51,0.85,0.95,3,120
192,D0294,Learning,Abnormal,52.18,52.18,Abnormal,Definitely,1,52,0.85,0.95,3,120
192,D0273,Learning,Abnormal,101.308,101.308,Abnormal,Definitely,1,53,0.85,0.95,3,120
192,D0302,Learning,Abnormal,64.775,64.775,Abnormal,Definitely,1,54,0.85,0.95,3,120
192,D0076,Learning,Normal,121.393,121.393,Normal,Probably,1,55,0.85,0.95,3,120
192,D0271,Learning,Abnormal,49.48,49.48,Abnormal,Definitely,1,56,0.85,0.95,3,120
192,D0037,Learning,Normal,52.089,52.089,Normal,Definitely,1,57,0.85,0.95,3,120
192,D0148,Learning,Abnormal,66.405,66.405,Abnormal,Definitely,1,58,0.85,0.95,3,120
192,D0372,Learning,Abnormal,120.739,120.739,Abnormal,Definitely,1,59,0.85,0.95,3,120
192,D0120,Learning,Normal,62.751,62.751,Normal,Probably,1,60,0.85,0.95,3,120
192,D0308,Learning,Abnormal,55.333,55.333,Abnormal,Definitely,1,61,0.85,0.95,3,120
192,D0303,Learning,Abnormal,50.404,50.404,Abnormal,Definitely,1,62,0.85,0.95,3,120
192,D0013,Learning,Normal,54.541,54.541,Normal,Probably,1,63,0.85,0.95,3,120
192,D0001,Learning,Normal,43.71,43.71,Normal,Definitely,1,64,0.85,0.95,3,120
192,D0230,Learning,Abnormal,53.664,53.664,Abnormal,Definitely,1,65,0.85,0.95,3,120
192,D0183,Learning,Abnormal,93.579,93.579,Abnormal,Probably,1,66,0.85,0.95,3,120
192,D0192,Learning,Abnormal,30.549,30.549,Abnormal,Definitely,1,67,0.85,0.95,3,120
192,D0367,Learning,Abnormal,24.199,24.199,Abnormal,Definitely,1,68,0.85,0.95,3,120
192,D0040,Learning,Normal,42.196,42.196,Normal,Definitely,1,69,0.85,0.95,3,120
192,D0370,Learning,Abnormal,47.324,47.324,Abnormal,Definitely,0,70,0.85,0.95,3,120
192,D0279,Learning,Abnormal,60.399,60.399,Abnormal,Probably,1,71,0.85,0.95,3,120
192,D0270,Learning,Abnormal,47.701,47.701,Abnormal,Definitely,1,72,0.85,0.95,3,120
192,D0288,Learning,Abnormal,24.916,24.916,Abnormal,Probably,1,73,0.85,0.95,3,120
192,D0185,Learning,Abnormal,59.472,59.472,Abnormal,Probably,1,74,0.85,0.95,3,120
192,D0063,Learning,Normal,63.952,63.952,Abnormal,Probably,0,75,0.85,0.95,3,120
192,D0369,Learning,Abnormal,54.809,54.809,Normal,Probably,0,76,0.85,0.95,3,120
192,D0091,Learning,Normal,88.738,88.738,Abnormal,Probably,0,77,0.85,0.95,3,120
192,D0312,Learning,Abnormal,59.879,59.879,Abnormal,Definitely,1,78,0.85,0.95,3,120
192,D0282,Learning,Abnormal,38.117,38.117,Abnormal,Definitely,1,79,0.85,0.95,3,120
192,D0081,Learning,Normal,51.048,51.048,Normal,Probably,1,80,0.85,0.95,3,120
139,D0199,Learning,Abnormal,56.444,56.444,Abnormal,Definitely,1,1,0.6,0.8,3,120
139,D0336,Learning,Abnormal,24.169,24.169,Abnormal,Probably,0,2,0.6,0.8,3,120
139,D0075,Learning,Normal,16.512,16.512,Abnormal,Definitely,0,3,0.6,0.8,3,120
139,D0316,Learning,Abnormal,17.626,17.626,Abnormal,Probably,0,4,0.6,0.8,3,120
139,D0197,Learning,Abnormal,19.091,19.091,Abnormal,Probably,1,5,0.6,0.8,3,120
139,D0047,Learning,Normal,26.616,26.616,Abnormal,Probably,0,6,0.6,0.8,3,120
139,D0011,Learning,Normal,17.241,17.241,Normal,Probably,1,7,0.6,0.8,3,120
139,D0279,Learning,Abnormal,29.355,29.355,Abnormal,Probably,1,8,0.6,0.8,3,120
139,D0148,Learning,Abnormal,47.298,47.298,Abnormal,Probably,1,9,0.6,0.8,3,120
139,D0410,Learning,Abnormal,9.52,9.52,Abnormal,Definitely,1,10,0.6,0.8,3,120
139,D0081,Learning,Normal,23.103,23.103,Normal,Probably,1,11,0.6,0.8,3,120
139,D0271,Learning,Abnormal,18.497,18.497,Abnormal,Definitely,1,12,0.6,0.8,3,120
139,D0202,Learning,Abnormal,69.16,69.16,Normal,Probably,0,13,0.6,0.8,3,120
139,D0185,Learning,Abnormal,17.298,17.298,Abnormal,Probably,1,14,0.6,0.8,3,120
139,D0194,Learning,Abnormal,19.991,19.991,Abnormal,Probably,1,15,0.6,0.8,3,120
139,D0165,Learning,Abnormal,24.351,24.351,Normal,Probably,0,16,0.6,0.8,3,120
139,D0288,Learning,Abnormal,37.479,37.479,Abnormal,Probably,1,17,0.6,0.8,3,120
139,D0343,Learning,Abnormal,26.24,26.24,Abnormal,Definitely,1,18,0.6,0.8,3,120
139,D0160,Learning,Abnormal,32.055,32.055,Abnormal,Definitely,0,19,0.6,0.8,3,120
139,D0308,Learning,Abnormal,13.317,13.317,Abnormal,Definitely,0,20,0.6,0.8,3,120
139,D0239,Learning,Abnormal,21.394,21.394,Abnormal,Probably,1,21,0.6,0.8,3,120
139,D0097,Learning,Normal,16.315,16.315,Normal,Probably,1,22,0.6,0.8,3,120
139,D0078,Learning,Normal,69.048,69.048,Normal,Probably,1,23,0.6,0.8,3,120
139,D0156,Learning,Abnormal,17.355,17.355,Abnormal,Definitely,1,24,0.6,0.8,3,120
139,D0104,Learning,Normal,24.865,24.865,Normal,Probably,1,25,0.6,0.8,3,120
139,D0041,Learning,Normal,29.438,29.438,Normal,Probably,1,26,0.6,0.8,3,120
139,D0372,Learning,Abnormal,22.073,22.073,Abnormal,Probably,1,27,0.6,0.8,3,120
139,D0049,Learning,Normal,27.142,27.142,Normal,Definitely,1,28,0.6,0.8,3,120
139,D0006,Learning,Normal,20.538,20.538,Normal,Definitely,1,29,0.6,0.8,3,120
139,D0076,Learning,Normal,18.563,18.563,Normal,Probably,1,30,0.6,0.8,3,120
139,D0302,Learning,Abnormal,17.44,17.44,Abnormal,Probably,1,31,0.6,0.8,3,120
139,D0170,Learning,Abnormal,40.277,40.277,Abnormal,Definitely,1,32,0.6,0.8,3,120
139,D0120,Learning,Normal,18.362,18.362,Normal,Probably,1,33,0.6,0.8,3,120
139,D0312,Learning,Abnormal,23.144,23.144,Abnormal,Definitely,1,34,0.6,0.8,3,120
139,D0106,Learning,Normal,16.208,16.208,Normal,Probably,1,35,0.6,0.8,3,120
139,D0004,Learning,Normal,37.054,37.054,Normal,Probably,1,36,0.6,0.8,3,120
139,D0016,Learning,Normal,44.793,44.793,Normal,Definitely,1,37,0.6,0.8,3,120
139,D0253,Learning,Abnormal,11.295,11.295,Abnormal,Definitely,1,38,0.6,0.8,3,120
139,D0230,Learning,Abnormal,21.075,21.075,Abnormal,Probably,1,39,0.6,0.8,3,120
139,D0039,Learning,Normal,35.641,35.641,Normal,Probably,1,40,0.6,0.8,3,120
139,D0083,Learning,Normal,21.126,21.126,Normal,Probably,1,41,0.6,0.8,3,120
139,D0270,Learning,Abnormal,13.479,13.479,Abnormal,Definitely,1,42,0.6,0.8,3,120
139,D0282,Learning,Abnormal,36.148,36.148,Abnormal,Probably,1,43,0.6,0.8,3,120
139,D0367,Learning,Abnormal,15.771,15.771,Abnormal,Definitely,1,44,0.6,0.8,3,120
139,D0369,Learning,Abnormal,26.06,26.06,Abnormal,Probably,1,45,0.6,0.8,3,120
139,D0082,Learning,Abnormal,87.796,87.796,Normal,Probably,0,46,0.6,0.8,3,120
139,D0318,Learning,Abnormal,6.74,6.74,Abnormal,Definitely,1,47,0.6,0.8,3,120
139,D0305,Learning,Abnormal,17.385,17.385,Abnormal,Probably,0,48,0.6,0.8,3,120
139,D0013,Learning,Normal,13.229,13.229,Normal,Probably,1,49,0.6,0.8,3,120
139,D0261,Learning,Abnormal,14.888,14.888,Abnormal,Definitely,1,50,0.6,0.8,3,120
139,D0040,Learning,Normal,17.155,17.155,Normal,Probably,1,51,0.6,0.8,3,120
139,D0192,Learning,Abnormal,40.089,40.089,Abnormal,Probably,0,52,0.6,0.8,3,120
139,D0319,Learning,Abnormal,11.294,11.294,Abnormal,Definitely,1,53,0.6,0.8,3,120
139,D0303,Learning,Abnormal,17.44,17.44,Normal,Probably,0,54,0.6,0.8,3,120
139,D0067,Learning,Normal,48.489,48.489,Normal,Probably,1,55,0.6,0.8,3,120
139,D0351,Learning,Abnormal,54.792,54.792,Abnormal,Definitely,1,56,0.6,0.8,3,120
139,D0400,Learning,Abnormal,17.388,17.388,Abnormal,Definitely,1,57,0.6,0.8,3,120
139,D0370,Learning,Abnormal,56.096,56.096,Abnormal,Definitely,0,58,0.6,0.8,3,120
139,D0109,Learning,Normal,17.644,17.644,Normal,Probably,1,59,0.6,0.8,3,120
139,D0389,Learning,Abnormal,16.047,16.047,Normal,Probably,0,60,0.6,0.8,3,120
139,D0053,Learning,Normal,17.015,17.015,Abnormal,Probably,0,61,0.6,0.8,3,120
139,D0131,Learning,Normal,15.961,15.961,Normal,Probably,1,62,0.6,0.8,3,120
139,D0063,Learning,Normal,20.423,20.423,Normal,Probably,1,63,0.6,0.8,3,120
139,D0088,Learning,Normal,18.13,18.13,Normal,Probably,1,64,0.6,0.8,3,120
